Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
522.3;0.048892;0.176;0.175;0.169;0.157;0.139;0.115;0.0889;0.0636;0.0425;0.0275
735;0.060445;0.2;0.199;0.195;0.184;0.165;0.138;0.107;0.0765;0.0513;0.0332
1207.4;0.011029;0.284;0.286;0.281;0.271;0.257;0.237;0.213;0.186;0.159;0.137
1314.5;0.060644;0.322;0.325;0.32;0.306;0.282;0.245;0.195;0.142;0.0958;0.062
589.5;0.056314;0.173;0.174;0.169;0.158;0.141;0.118;0.0906;0.0647;0.0433;0.0281
1487;0.027346;0.342;0.343;0.344;0.342;0.336;0.319;0.288;0.243;0.19;0.142
664.4;0.064783;0.17;0.17;0.167;0.158;0.141;0.118;0.0916;0.0656;0.0442;0.0288
1156.7;0.066694;0.279;0.279;0.274;0.26;0.236;0.2;0.156;0.112;0.0749;0.0484
920.3;0.026078;0.314;0.316;0.311;0.299;0.281;0.252;0.214;0.169;0.125;0.0885
1977.9;0.019262;0.337;0.342;0.343;0.343;0.342;0.332;0.314;0.282;0.241;0.2
1413.1;0.032236;0.34;0.345;0.345;0.342;0.333;0.311;0.275;0.226;0.171;0.122
880.6;0.023369;0.311;0.31;0.304;0.294;0.275;0.247;0.209;0.167;0.125;0.0901
698.9;0.011576;0.214;0.215;0.21;0.199;0.185;0.165;0.144;0.122;0.1;0.0835
1317.5;0.020865;0.333;0.337;0.335;0.331;0.32;0.301;0.27;0.229;0.183;0.141
1741.7;0.024631;0.34;0.343;0.345;0.345;0.343;0.331;0.307;0.268;0.219;0.171
805.6;0.01707;0.287;0.286;0.28;0.269;0.251;0.226;0.192;0.156;0.122;0.0937
1316.6;0.059486;0.324;0.327;0.322;0.309;0.285;0.248;0.199;0.145;0.098;0.0635
681.5;0.052863;0.21;0.21;0.204;0.191;0.17;0.142;0.11;0.0788;0.0527;0.034
1849.7;0.032864;0.349;0.352;0.354;0.354;0.352;0.339;0.312;0.268;0.212;0.157
826.8;0.030841;0.3;0.299;0.294;0.281;0.26;0.228;0.187;0.143;0.102;0.0691
615.5;0.015123;0.237;0.236;0.23;0.218;0.201;0.177;0.149;0.121;0.0941;0.0735
1211.3;0.02273;0.332;0.334;0.332;0.327;0.315;0.294;0.259;0.216;0.168;0.127
1752.5;0.015314;0.337;0.338;0.337;0.333;0.327;0.313;0.291;0.258;0.221;0.187
1204.1;0.055572;0.315;0.317;0.311;0.299;0.275;0.238;0.191;0.14;0.0949;0.0615
1120.7;0.014177;0.308;0.309;0.305;0.295;0.281;0.258;0.229;0.195;0.16;0.132
1254.1;0.045147;0.335;0.336;0.333;0.323;0.305;0.273;0.227;0.173;0.121;0.0799
688.2;0.026968;0.278;0.277;0.269;0.255;0.233;0.203;0.166;0.127;0.0905;0.0621
698.4;0.0413;0.251;0.25;0.243;0.228;0.205;0.173;0.136;0.0988;0.0668;0.0434
898;0.034089;0.307;0.307;0.302;0.289;0.268;0.235;0.194;0.147;0.104;0.0697
1797.2;0.016286;0.335;0.338;0.338;0.337;0.331;0.32;0.296;0.264;0.226;0.19
587.2;0.034893;0.237;0.236;0.228;0.213;0.19;0.16;0.127;0.0929;0.0633;0.0414
1186.6;0.042862;0.331;0.331;0.328;0.318;0.3;0.267;0.222;0.169;0.118;0.0787
1583.3;0.023881;0.34;0.342;0.343;0.342;0.338;0.323;0.295;0.255;0.206;0.159
1008.5;0.010362;0.251;0.25;0.245;0.235;0.221;0.202;0.18;0.156;0.134;0.116
1101.8;0.042468;0.323;0.322;0.319;0.307;0.288;0.254;0.209;0.158;0.11;0.0727
1290.5;0.062794;0.315;0.317;0.311;0.297;0.273;0.235;0.186;0.134;0.0903;0.0583
1841.4;0.032705;0.348;0.352;0.353;0.354;0.352;0.339;0.312;0.268;0.212;0.157
604.1;0.019164;0.253;0.251;0.244;0.231;0.212;0.186;0.155;0.121;0.0903;0.0666
918.2;0.046017;0.289;0.288;0.282;0.267;0.244;0.209;0.167;0.122;0.0827;0.0538
1069.1;0.060302;0.28;0.28;0.275;0.261;0.236;0.201;0.158;0.113;0.0762;0.0493
1797;0.029338;0.345;0.348;0.35;0.351;0.348;0.337;0.311;0.269;0.215;0.163
1129.9;0.034357;0.33;0.331;0.329;0.321;0.305;0.275;0.233;0.183;0.132;0.0907
859.8;0.034873;0.301;0.3;0.294;0.281;0.259;0.225;0.184;0.139;0.0974;0.0648
1396.5;0.044686;0.345;0.346;0.346;0.338;0.323;0.294;0.249;0.193;0.137;0.0919
1219.1;0.017718;0.328;0.327;0.325;0.319;0.307;0.286;0.254;0.215;0.174;0.138
1847.8;0.01625;0.335;0.339;0.339;0.337;0.332;0.322;0.299;0.267;0.229;0.194
1902.1;0.018616;0.338;0.341;0.342;0.342;0.34;0.33;0.31;0.277;0.236;0.196
1726.8;0.036385;0.352;0.354;0.355;0.354;0.349;0.333;0.3;0.251;0.192;0.138
1563.4;0.038311;0.348;0.351;0.353;0.349;0.341;0.32;0.282;0.229;0.171;0.12
1849.6;0.03156;0.347;0.351;0.353;0.353;0.351;0.339;0.313;0.271;0.215;0.161
597.9;0.028568;0.254;0.252;0.244;0.229;0.207;0.177;0.143;0.107;0.0747;0.0505
1003.9;0.012469;0.282;0.282;0.276;0.268;0.252;0.23;0.202;0.171;0.142;0.12
506.5;0.066851;0.129;0.129;0.127;0.12;0.107;0.0899;0.0697;0.0501;0.0337;0.0222
1742.1;0.014477;0.336;0.335;0.335;0.331;0.324;0.309;0.286;0.254;0.218;0.187
1261.2;0.066982;0.3;0.3;0.294;0.28;0.255;0.218;0.171;0.123;0.082;0.0529
1049.2;0.023948;0.325;0.327;0.323;0.315;0.3;0.274;0.237;0.192;0.146;0.107
840;0.015128;0.284;0.283;0.277;0.265;0.249;0.223;0.193;0.159;0.126;0.1
1302.2;0.05371;0.33;0.333;0.329;0.318;0.296;0.26;0.211;0.157;0.107;0.0701
934.2;0.05524;0.265;0.265;0.259;0.246;0.222;0.188;0.147;0.106;0.0714;0.0461
602.6;0.06371;0.158;0.158;0.155;0.146;0.131;0.109;0.0845;0.0606;0.0408;0.0266
627.5;0.046176;0.217;0.215;0.209;0.195;0.173;0.144;0.112;0.0806;0.054;0.0348
602.5;0.038902;0.231;0.229;0.222;0.207;0.185;0.155;0.121;0.088;0.0595;0.0386
1114.7;0.029245;0.331;0.331;0.329;0.322;0.307;0.281;0.241;0.193;0.143;0.101
685.1;0.037794;0.258;0.256;0.249;0.234;0.21;0.178;0.141;0.103;0.0705;0.046
1164.5;0.037448;0.331;0.332;0.33;0.322;0.305;0.275;0.232;0.18;0.129;0.0873
1030.5;0.054072;0.289;0.289;0.283;0.27;0.246;0.21;0.166;0.121;0.0814;0.0527
680.3;0.069959;0.161;0.16;0.158;0.15;0.135;0.114;0.0883;0.0633;0.0427;0.028
1353.7;0.059674;0.329;0.332;0.328;0.315;0.291;0.254;0.204;0.149;0.101;0.0654
1812.5;0.026772;0.344;0.345;0.348;0.348;0.347;0.336;0.312;0.273;0.221;0.171
1022.9;0.059907;0.271;0.271;0.266;0.252;0.228;0.193;0.151;0.109;0.0731;0.0472
562.9;0.041692;0.21;0.209;0.202;0.188;0.167;0.139;0.108;0.0777;0.0521;0.0337
713.5;0.010447;0.194;0.192;0.188;0.179;0.167;0.151;0.134;0.115;0.0969;0.0823
614.9;0.05542;0.183;0.183;0.178;0.167;0.149;0.124;0.0956;0.0683;0.0456;0.0296
1184.8;0.023505;0.332;0.333;0.331;0.326;0.314;0.291;0.256;0.212;0.164;0.122
1502.4;0.036988;0.347;0.349;0.349;0.347;0.337;0.316;0.278;0.225;0.168;0.118
1357;0.015552;0.329;0.329;0.326;0.319;0.309;0.289;0.262;0.225;0.187;0.153
1443;0.039782;0.345;0.348;0.349;0.343;0.332;0.307;0.266;0.212;0.154;0.106
1816.6;0.023719;0.342;0.343;0.345;0.345;0.344;0.334;0.311;0.274;0.227;0.179
1493.5;0.016644;0.333;0.334;0.333;0.33;0.321;0.305;0.277;0.241;0.201;0.165
1813.1;0.037015;0.353;0.356;0.358;0.357;0.353;0.338;0.307;0.258;0.199;0.144
1201.3;0.011912;0.296;0.295;0.291;0.283;0.269;0.248;0.221;0.191;0.161;0.139
712;0.024022;0.285;0.283;0.275;0.263;0.242;0.212;0.176;0.136;0.0994;0.0701
602.2;0.039485;0.23;0.227;0.22;0.206;0.183;0.154;0.12;0.087;0.0587;0.0381
1571.4;0.030652;0.342;0.347;0.348;0.347;0.342;0.324;0.293;0.247;0.191;0.14
962;0.045445;0.298;0.297;0.292;0.278;0.255;0.22;0.176;0.13;0.0883;0.0576
1506.7;0.023934;0.339;0.342;0.342;0.34;0.335;0.319;0.289;0.248;0.199;0.152
1296.6;0.044049;0.339;0.34;0.338;0.329;0.313;0.281;0.236;0.182;0.128;0.0853
1257.2;0.020071;0.331;0.334;0.332;0.326;0.315;0.294;0.263;0.222;0.178;0.137
1232;0.028839;0.337;0.337;0.336;0.332;0.319;0.296;0.258;0.21;0.158;0.114
1246.8;0.044594;0.335;0.336;0.333;0.323;0.305;0.273;0.227;0.173;0.121;0.0803
1904;0.0173;0.339;0.339;0.341;0.341;0.337;0.328;0.306;0.274;0.234;0.198
1083.9;0.0501;0.307;0.308;0.303;0.29;0.267;0.231;0.185;0.137;0.0928;0.0603
675.7;0.020833;0.273;0.272;0.265;0.251;0.232;0.204;0.171;0.134;0.0995;0.072
860.6;0.020677;0.304;0.304;0.299;0.287;0.269;0.242;0.207;0.167;0.127;0.0935
1758.9;0.013449;0.33;0.333;0.332;0.327;0.32;0.303;0.28;0.25;0.217;0.188
822.8;0.052251;0.249;0.249;0.243;0.228;0.205;0.173;0.135;0.0973;0.0652;0.042
1376.2;0.027369;0.34;0.34;0.341;0.338;0.33;0.31;0.277;0.231;0.178;0.131
1104.4;0.061595;0.283;0.284;0.278;0.264;0.24;0.204;0.16;0.115;0.0773;0.05
1265.1;0.034596;0.338;0.339;0.338;0.333;0.32;0.293;0.253;0.202;0.148;0.103
1243.5;0.069879;0.287;0.288;0.282;0.268;0.243;0.206;0.161;0.115;0.0769;0.0496
952.9;0.012327;0.275;0.273;0.268;0.259;0.243;0.221;0.193;0.163;0.136;0.114
634.4;0.020817;0.263;0.263;0.255;0.241;0.222;0.194;0.162;0.126;0.0933;0.0673
1738.9;0.016664;0.335;0.338;0.338;0.337;0.331;0.319;0.294;0.261;0.222;0.186
1084.4;0.021176;0.324;0.326;0.323;0.315;0.3;0.276;0.242;0.2;0.156;0.117
769.1;0.04691;0.253;0.252;0.245;0.23;0.207;0.175;0.137;0.0991;0.0666;0.0431
664;0.055465;0.196;0.197;0.191;0.179;0.16;0.134;0.103;0.0738;0.0494;0.0319
1814.5;0.021795;0.338;0.342;0.343;0.344;0.342;0.333;0.309;0.274;0.228;0.183
1796.4;0.020335;0.336;0.343;0.343;0.343;0.34;0.328;0.307;0.272;0.228;0.184
555.3;0.061694;0.151;0.151;0.148;0.139;0.124;0.104;0.08;0.0573;0.0385;0.0252
1317;0.059891;0.324;0.326;0.322;0.308;0.284;0.247;0.198;0.144;0.0973;0.063
1266.5;0.053273;0.327;0.329;0.324;0.313;0.292;0.255;0.207;0.153;0.105;0.0684
605.3;0.064733;0.156;0.156;0.153;0.145;0.13;0.108;0.0839;0.0602;0.0405;0.0265
1981.3;0.026854;0.345;0.346;0.349;0.35;0.35;0.342;0.321;0.285;0.234;0.184
1884.1;0.016644;0.336;0.339;0.339;0.339;0.335;0.325;0.302;0.271;0.232;0.196
1346.4;0.031266;0.338;0.342;0.342;0.339;0.329;0.306;0.269;0.22;0.166;0.119
1147.2;0.017069;0.322;0.322;0.318;0.311;0.298;0.276;0.243;0.205;0.165;0.131
1006.8;0.046356;0.303;0.303;0.298;0.284;0.262;0.226;0.182;0.134;0.0915;0.0596
1581.1;0.031593;0.343;0.348;0.349;0.348;0.342;0.324;0.293;0.246;0.19;0.139
520.5;0.044508;0.189;0.187;0.181;0.168;0.148;0.123;0.095;0.0681;0.0455;0.0294
1061.1;0.047162;0.31;0.31;0.306;0.292;0.27;0.235;0.189;0.14;0.0957;0.0623
1319.7;0.043434;0.341;0.342;0.34;0.332;0.316;0.286;0.241;0.187;0.132;0.0883
1210.8;0.036971;0.335;0.336;0.334;0.327;0.311;0.283;0.24;0.188;0.135;0.0924
1244.8;0.030732;0.336;0.339;0.338;0.333;0.32;0.295;0.257;0.208;0.155;0.11
963.5;0.013615;0.288;0.289;0.284;0.273;0.258;0.234;0.204;0.172;0.14;0.115
1926.3;0.036643;0.355;0.358;0.36;0.359;0.356;0.344;0.315;0.268;0.209;0.154
1973;0.023253;0.341;0.343;0.345;0.346;0.346;0.339;0.318;0.285;0.239;0.192
1270.3;0.053486;0.327;0.33;0.325;0.314;0.292;0.255;0.207;0.153;0.105;0.0683
1183.8;0.025658;0.332;0.334;0.333;0.326;0.314;0.29;0.255;0.209;0.16;0.117
1139.1;0.010236;0.265;0.264;0.259;0.249;0.236;0.217;0.195;0.17;0.147;0.129
819.8;0.057142;0.232;0.232;0.226;0.213;0.192;0.161;0.125;0.0896;0.0601;0.0388
789.9;0.069221;0.187;0.187;0.183;0.174;0.157;0.132;0.102;0.0734;0.0494;0.0322
1590;0.031565;0.343;0.348;0.349;0.348;0.343;0.325;0.293;0.247;0.191;0.14
1294.6;0.06786;0.304;0.304;0.298;0.284;0.259;0.221;0.173;0.124;0.0831;0.0536
1267.8;0.036108;0.339;0.339;0.338;0.333;0.319;0.292;0.25;0.198;0.144;0.0994
1327.9;0.019197;0.333;0.334;0.334;0.328;0.318;0.299;0.269;0.23;0.186;0.146
819.9;0.049082;0.258;0.258;0.252;0.237;0.213;0.18;0.141;0.102;0.0686;0.0443
1381.7;0.01963;0.334;0.338;0.336;0.331;0.322;0.304;0.275;0.236;0.191;0.15
714.1;0.029172;0.282;0.28;0.273;0.259;0.236;0.205;0.168;0.127;0.0898;0.0609
578.3;0.01893;0.245;0.243;0.236;0.223;0.204;0.179;0.148;0.116;0.0865;0.0639
1525;0.019671;0.336;0.34;0.34;0.336;0.33;0.314;0.288;0.249;0.205;0.163
1412.8;0.025126;0.338;0.341;0.341;0.338;0.331;0.312;0.281;0.237;0.187;0.141
829.5;0.038951;0.287;0.286;0.28;0.266;0.243;0.209;0.168;0.124;0.0854;0.0561
1109.4;0.035685;0.329;0.329;0.326;0.318;0.3;0.27;0.227;0.177;0.127;0.086
1333;0.027254;0.339;0.339;0.34;0.336;0.327;0.306;0.272;0.226;0.174;0.128
691.4;0.028006;0.278;0.276;0.269;0.255;0.233;0.202;0.165;0.126;0.0889;0.0607
753.8;0.043889;0.259;0.257;0.25;0.235;0.212;0.179;0.141;0.102;0.0691;0.0448
501.5;0.056049;0.15;0.15;0.146;0.137;0.121;0.101;0.0775;0.0553;0.037;0.0241
1127.2;0.064386;0.28;0.28;0.275;0.261;0.237;0.201;0.157;0.113;0.0755;0.0488
1232.7;0.031964;0.335;0.338;0.337;0.331;0.319;0.292;0.253;0.204;0.151;0.106
739.8;0.028355;0.288;0.286;0.28;0.265;0.244;0.213;0.175;0.134;0.0949;0.0649
526.9;0.039353;0.206;0.204;0.197;0.183;0.162;0.135;0.105;0.0755;0.0508;0.0329
679.5;0.024666;0.278;0.276;0.268;0.255;0.233;0.204;0.168;0.129;0.0935;0.0654
546.4;0.053899;0.169;0.169;0.163;0.153;0.136;0.113;0.0867;0.0619;0.0413;0.0269
1240.8;0.03429;0.337;0.338;0.337;0.331;0.318;0.29;0.25;0.199;0.146;0.101
864.3;0.052229;0.259;0.259;0.253;0.238;0.215;0.182;0.142;0.103;0.0689;0.0445
1751.4;0.027842;0.345;0.346;0.348;0.348;0.346;0.334;0.309;0.267;0.214;0.163
1720.4;0.014835;0.337;0.336;0.336;0.331;0.325;0.31;0.286;0.254;0.217;0.185
503.4;0.038102;0.202;0.199;0.192;0.178;0.158;0.131;0.102;0.0738;0.0496;0.0322
1069.6;0.06717;0.258;0.258;0.253;0.24;0.217;0.183;0.143;0.102;0.0683;0.0443
1856.6;0.030114;0.346;0.35;0.351;0.353;0.351;0.339;0.314;0.273;0.219;0.166
1068.2;0.037888;0.323;0.323;0.32;0.31;0.291;0.259;0.215;0.164;0.116;0.078
1447.9;0.025205;0.338;0.341;0.342;0.339;0.333;0.315;0.284;0.241;0.191;0.144
864.9;0.038628;0.294;0.294;0.288;0.275;0.252;0.218;0.176;0.131;0.0901;0.0595
1357.1;0.046712;0.341;0.343;0.342;0.333;0.316;0.284;0.238;0.183;0.128;0.085
1972.6;0.036926;0.356;0.359;0.361;0.36;0.357;0.346;0.318;0.271;0.213;0.156
1774.5;0.015167;0.338;0.338;0.337;0.333;0.328;0.314;0.291;0.259;0.222;0.189
925.2;0.068372;0.221;0.22;0.216;0.205;0.185;0.156;0.121;0.0865;0.058;0.0377
1523.7;0.02192;0.337;0.341;0.341;0.34;0.333;0.318;0.29;0.25;0.203;0.158
1037.2;0.015382;0.31;0.308;0.303;0.293;0.278;0.254;0.224;0.188;0.152;0.122
626;0.019743;0.259;0.258;0.252;0.238;0.219;0.192;0.16;0.125;0.0932;0.0682
875.5;0.010286;0.226;0.225;0.221;0.211;0.197;0.18;0.16;0.138;0.118;0.101
626.6;0.04784;0.211;0.21;0.203;0.19;0.169;0.141;0.109;0.0781;0.0523;0.0338
1296.9;0.033587;0.338;0.341;0.34;0.335;0.324;0.298;0.259;0.208;0.154;0.108
1608.2;0.014995;0.335;0.335;0.333;0.328;0.321;0.304;0.28;0.246;0.209;0.176
712.5;0.040055;0.258;0.257;0.25;0.235;0.212;0.179;0.142;0.103;0.0701;0.0457
1156.8;0.015164;0.318;0.316;0.313;0.304;0.29;0.268;0.239;0.202;0.166;0.135
1025.6;0.02512;0.323;0.325;0.322;0.313;0.297;0.27;0.232;0.188;0.141;0.102
1217.7;0.020382;0.329;0.333;0.33;0.324;0.312;0.29;0.259;0.217;0.173;0.133
1381.1;0.011962;0.309;0.308;0.305;0.298;0.285;0.267;0.239;0.209;0.179;0.155
718.7;0.062589;0.19;0.189;0.185;0.175;0.156;0.131;0.101;0.0727;0.0488;0.0318
1858;0.013465;0.332;0.335;0.334;0.33;0.323;0.308;0.286;0.257;0.224;0.195
1460.3;0.038055;0.346;0.348;0.349;0.345;0.334;0.311;0.271;0.218;0.161;0.112
744.4;0.046441;0.248;0.247;0.24;0.225;0.202;0.17;0.133;0.0963;0.0648;0.0419
1348.9;0.031463;0.339;0.343;0.342;0.339;0.329;0.306;0.269;0.22;0.166;0.118
1897.4;0.036777;0.355;0.357;0.359;0.359;0.355;0.342;0.313;0.265;0.207;0.151
1199.3;0.028179;0.335;0.335;0.335;0.329;0.316;0.292;0.255;0.207;0.156;0.112
890.5;0.024811;0.31;0.312;0.306;0.296;0.277;0.248;0.21;0.167;0.124;0.0881
1353.9;0.03336;0.34;0.343;0.343;0.339;0.329;0.304;0.266;0.216;0.161;0.114
873.2;0.019858;0.305;0.305;0.299;0.287;0.27;0.243;0.209;0.169;0.129;0.0967
979;0.055072;0.276;0.276;0.27;0.256;0.232;0.197;0.155;0.112;0.0755;0.0488
1866.2;0.013634;0.333;0.336;0.335;0.331;0.324;0.309;0.287;0.258;0.225;0.196
1827.8;0.01548;0.337;0.339;0.338;0.334;0.33;0.318;0.296;0.263;0.227;0.193
768.3;0.061479;0.205;0.205;0.201;0.189;0.169;0.142;0.11;0.0788;0.0529;0.0343
1276.3;0.032818;0.337;0.34;0.339;0.334;0.322;0.297;0.258;0.208;0.154;0.108
1440.5;0.031622;0.34;0.345;0.345;0.343;0.335;0.314;0.279;0.231;0.175;0.126
1869.8;0.027525;0.345;0.347;0.349;0.349;0.349;0.339;0.316;0.277;0.224;0.174
1496;0.015137;0.333;0.333;0.33;0.324;0.316;0.298;0.272;0.237;0.199;0.167
1083.8;0.048736;0.31;0.311;0.306;0.292;0.271;0.235;0.189;0.14;0.0952;0.0619
627.5;0.065507;0.16;0.159;0.156;0.148;0.133;0.111;0.086;0.0617;0.0416;0.0272
580.4;0.064768;0.15;0.15;0.147;0.139;0.125;0.104;0.0806;0.0579;0.039;0.0255
1290.5;0.065653;0.309;0.31;0.304;0.289;0.265;0.227;0.178;0.128;0.086;0.0555
678.3;0.027263;0.276;0.275;0.267;0.252;0.23;0.2;0.163;0.125;0.0884;0.0606
1070.2;0.066442;0.261;0.261;0.256;0.242;0.219;0.185;0.144;0.103;0.0691;0.0448
866.1;0.041512;0.289;0.288;0.282;0.268;0.245;0.21;0.169;0.124;0.085;0.0557
1067.2;0.06247;0.273;0.273;0.268;0.254;0.23;0.195;0.152;0.109;0.0734;0.0475
873.4;0.044063;0.285;0.284;0.278;0.263;0.239;0.205;0.163;0.12;0.0815;0.053
879.3;0.050706;0.267;0.267;0.261;0.246;0.223;0.189;0.148;0.107;0.0721;0.0466
1650.9;0.011729;0.319;0.319;0.316;0.311;0.3;0.284;0.259;0.229;0.2;0.177
574.8;0.055565;0.171;0.172;0.167;0.156;0.139;0.116;0.0892;0.0637;0.0426;0.0276
1527.9;0.020525;0.336;0.341;0.34;0.338;0.331;0.316;0.289;0.25;0.205;0.162
1965.9;0.028241;0.347;0.348;0.35;0.351;0.351;0.343;0.321;0.283;0.231;0.179
1075.9;0.052004;0.302;0.302;0.297;0.284;0.261;0.225;0.179;0.131;0.0887;0.0576
890.3;0.067124;0.217;0.216;0.212;0.201;0.181;0.152;0.118;0.0847;0.0568;0.0369
1709.1;0.025545;0.341;0.343;0.346;0.346;0.343;0.331;0.306;0.265;0.215;0.166
1191.7;0.011265;0.285;0.287;0.283;0.273;0.259;0.239;0.213;0.186;0.158;0.136
636.4;0.055445;0.189;0.189;0.184;0.172;0.154;0.128;0.0989;0.0707;0.0473;0.0306
1346.4;0.010472;0.288;0.289;0.284;0.274;0.262;0.243;0.22;0.194;0.169;0.149
781.1;0.02593;0.295;0.296;0.289;0.276;0.255;0.225;0.188;0.146;0.106;0.074
1297.5;0.043003;0.34;0.34;0.339;0.33;0.314;0.284;0.239;0.185;0.131;0.0873
1032.5;0.018312;0.318;0.317;0.314;0.304;0.289;0.266;0.232;0.192;0.152;0.118
972.2;0.036763;0.314;0.313;0.309;0.298;0.277;0.244;0.201;0.153;0.107;0.0716
1590.1;0.018511;0.338;0.339;0.339;0.337;0.331;0.316;0.29;0.254;0.211;0.171
1273.7;0.062538;0.313;0.314;0.309;0.295;0.27;0.232;0.184;0.133;0.0893;0.0577
806.7;0.045073;0.268;0.266;0.26;0.245;0.221;0.188;0.148;0.108;0.0729;0.0472
578.7;0.061576;0.157;0.157;0.154;0.145;0.129;0.108;0.0834;0.0597;0.0401;0.0262
637.3;0.016857;0.253;0.251;0.244;0.233;0.214;0.189;0.158;0.127;0.0974;0.0739
1862.7;0.035995;0.354;0.356;0.358;0.357;0.354;0.34;0.311;0.264;0.206;0.15
1264.9;0.027086;0.337;0.336;0.337;0.333;0.322;0.3;0.264;0.218;0.166;0.121
974.1;0.014017;0.292;0.294;0.289;0.278;0.262;0.238;0.208;0.175;0.143;0.116
616.2;0.046684;0.212;0.21;0.204;0.19;0.169;0.141;0.109;0.0784;0.0524;0.0338
1775.9;0.03066;0.345;0.35;0.351;0.352;0.349;0.336;0.309;0.266;0.211;0.158
716.8;0.02618;0.283;0.284;0.277;0.263;0.241;0.211;0.174;0.134;0.0962;0.0666
1055.7;0.044208;0.315;0.314;0.31;0.298;0.276;0.241;0.196;0.147;0.101;0.0662
1433.6;0.017931;0.335;0.335;0.335;0.331;0.322;0.305;0.276;0.239;0.196;0.159
1996.3;0.018098;0.339;0.34;0.342;0.343;0.341;0.332;0.313;0.282;0.242;0.204
1276;0.066102;0.305;0.306;0.3;0.285;0.261;0.223;0.175;0.126;0.0843;0.0544
1985.8;0.030138;0.347;0.351;0.352;0.354;0.353;0.343;0.321;0.283;0.229;0.175
839.8;0.021857;0.304;0.303;0.297;0.286;0.266;0.239;0.203;0.162;0.122;0.0887
1097;0.014294;0.307;0.308;0.303;0.294;0.279;0.256;0.226;0.192;0.158;0.129
597;0.067417;0.149;0.148;0.145;0.138;0.124;0.104;0.0805;0.0578;0.039;0.0256
1621.5;0.031559;0.344;0.349;0.35;0.349;0.344;0.327;0.296;0.25;0.194;0.142
1130.6;0.015765;0.318;0.318;0.313;0.304;0.29;0.268;0.238;0.2;0.163;0.131
1206.6;0.025417;0.333;0.335;0.334;0.328;0.316;0.293;0.258;0.212;0.163;0.12
589.4;0.046354;0.205;0.203;0.197;0.183;0.163;0.135;0.105;0.0752;0.0503;0.0324
563.6;0.067687;0.141;0.14;0.138;0.13;0.117;0.0982;0.0761;0.0547;0.037;0.0242
607.2;0.013803;0.222;0.222;0.217;0.205;0.189;0.167;0.142;0.116;0.0918;0.0736
1282.5;0.053166;0.329;0.332;0.327;0.316;0.294;0.258;0.21;0.156;0.107;0.0696
645.1;0.064121;0.167;0.167;0.164;0.155;0.138;0.116;0.0897;0.0643;0.0433;0.0282
1727.2;0.021711;0.338;0.342;0.342;0.343;0.34;0.329;0.304;0.267;0.221;0.176
724.8;0.049957;0.231;0.231;0.225;0.21;0.188;0.158;0.123;0.0881;0.0589;0.0381
1277.9;0.042133;0.339;0.339;0.337;0.329;0.313;0.283;0.238;0.184;0.13;0.0875
1959.5;0.018882;0.338;0.342;0.343;0.343;0.341;0.332;0.313;0.281;0.24;0.2
1700.5;0.032435;0.347;0.35;0.352;0.351;0.347;0.332;0.302;0.256;0.2;0.147
1180.7;0.036324;0.334;0.334;0.332;0.325;0.309;0.28;0.237;0.185;0.134;0.0911
1148.6;0.04595;0.324;0.324;0.32;0.308;0.288;0.254;0.207;0.156;0.107;0.0705
625.2;0.016955;0.25;0.248;0.242;0.23;0.211;0.187;0.156;0.124;0.0955;0.0723
699.8;0.069144;0.168;0.167;0.164;0.156;0.14;0.118;0.0914;0.0656;0.0442;0.0289
760.1;0.061435;0.203;0.203;0.199;0.187;0.168;0.141;0.109;0.078;0.0524;0.034
1086.4;0.036496;0.326;0.326;0.323;0.314;0.296;0.265;0.221;0.171;0.122;0.0822
1705;0.027559;0.344;0.345;0.347;0.347;0.345;0.332;0.305;0.263;0.21;0.16
590.7;0.040656;0.222;0.22;0.213;0.199;0.177;0.148;0.115;0.0834;0.0561;0.0363
1098.9;0.055074;0.298;0.3;0.294;0.281;0.257;0.22;0.175;0.127;0.0861;0.0557
1290.3;0.03282;0.337;0.341;0.34;0.335;0.324;0.298;0.259;0.209;0.155;0.109
1125.2;0.025976;0.33;0.332;0.329;0.322;0.308;0.283;0.247;0.201;0.152;0.11
1485.3;0.025756;0.34;0.341;0.343;0.341;0.335;0.318;0.288;0.244;0.193;0.146
938;0.036587;0.309;0.309;0.304;0.293;0.271;0.238;0.195;0.147;0.103;0.0689
1147.5;0.036789;0.331;0.331;0.329;0.321;0.304;0.274;0.231;0.179;0.128;0.0872
523.2;0.068722;0.13;0.129;0.127;0.12;0.108;0.0909;0.0705;0.0507;0.0343;0.0225
750.8;0.022688;0.292;0.289;0.282;0.27;0.25;0.222;0.185;0.146;0.108;0.077
659.3;0.066914;0.164;0.163;0.16;0.152;0.136;0.114;0.0887;0.0636;0.0429;0.028
1058.6;0.013513;0.297;0.298;0.294;0.284;0.269;0.246;0.217;0.184;0.151;0.125
797.2;0.011437;0.234;0.235;0.23;0.219;0.204;0.183;0.161;0.137;0.113;0.095
1234.5;0.022509;0.333;0.335;0.333;0.328;0.317;0.296;0.262;0.219;0.171;0.13
1009.2;0.027657;0.324;0.323;0.32;0.311;0.294;0.266;0.227;0.18;0.133;0.0943
